 ,occurred_at,action,user_type
128,2014-05-26 09:31,email_clickthrough,2
128,2014-06-02 09:30,sent_weekly_digest,2
128,2014-06-09 09:30,sent_weekly_digest,2
128,2014-06-16 09:30,sent_weekly_digest,2
128,2014-06-23 09:30,sent_weekly_digest,2
128,2014-06-30 09:30,sent_weekly_digest,2
128,2014-07-07 09:30,sent_weekly_digest,2
128,2014-07-14 09:30,sent_weekly_digest,2
128,2014-07-21 09:30,sent_weekly_digest,2
128,2014-07-21 09:30,email_open,2
128,2014-07-21 09:30,email_clickthrough,2
128,2014-07-28 09:30,sent_weekly_digest,2
128,2014-07-28 09:30,email_open,2
128,2014-08-04 09:30,sent_weekly_digest,2
128,2014-08-04 09:30,email_open,2
128,2014-08-04 09:30,email_clickthrough,2
128,2014-08-11 09:30,sent_weekly_digest,2
128,2014-08-18 09:30,sent_weekly_digest,2
128,2014-08-18 09:30,email_open,2
128,2014-08-25 09:30,sent_weekly_digest,2
134,2014-05-05 09:30,sent_weekly_digest,1
134,2014-05-12 09:30,sent_weekly_digest,1
134,2014-05-19 09:30,sent_weekly_digest,1
134,2014-05-26 09:30,sent_weekly_digest,1
134,2014-05-26 09:30,email_open,1
134,2014-05-26 09:31,email_clickthrough,1
134,2014-06-02 09:30,sent_weekly_digest,1
134,2014-06-02 09:30,email_open,1
134,2014-06-02 09:31,email_clickthrough,1
134,2014-06-09 09:30,sent_weekly_digest,1
134,2014-06-09 09:30,email_open,1
134,2014-06-16 09:30,sent_weekly_digest,1
134,2014-06-23 09:30,sent_weekly_digest,1
134,2014-06-30 09:30,sent_weekly_digest,1
134,2014-07-07 09:30,sent_weekly_digest,1
134,2014-07-07 09:30,email_open,1
134,2014-07-14 09:30,sent_weekly_digest,1
134,2014-07-21 09:30,sent_weekly_digest,1
134,2014-07-21 09:30,email_open,1
134,2014-07-21 09:30,email_clickthrough,1
134,2014-07-28 09:30,sent_weekly_digest,1
134,2014-07-28 09:30,email_open,1
134,2014-08-04 09:30,sent_weekly_digest,1
134,2014-08-11 09:30,sent_weekly_digest,1
134,2014-08-11 09:30,email_open,1
134,2014-08-18 09:30,sent_weekly_digest,1
134,2014-08-18 09:30,email_open,1
134,2014-08-25 09:30,sent_weekly_digest,1
134,2014-08-25 09:30,email_open,1
134,2014-08-25 09:30,email_clickthrough,1
136,2014-05-06 09:30,sent_weekly_digest,1
136,2014-05-06 09:30,email_open,1
136,2014-05-06 09:31,email_clickthrough,1
136,2014-05-13 09:30,sent_weekly_digest,1
136,2014-05-20 09:30,sent_weekly_digest,1
136,2014-05-20 09:30,email_open,1
136,2014-05-27 09:30,sent_weekly_digest,1
136,2014-05-27 09:30,email_open,1
136,2014-05-27 09:30,email_clickthrough,1
136,2014-06-03 09:30,sent_weekly_digest,1
136,2014-06-10 09:30,sent_weekly_digest,1
136,2014-06-17 09:30,sent_weekly_digest,1
136,2014-06-24 09:30,sent_weekly_digest,1
136,2014-07-01 09:30,sent_weekly_digest,1
136,2014-07-08 09:30,sent_weekly_digest,1
136,2014-07-15 09:30,sent_weekly_digest,1
136,2014-07-22 09:30,sent_weekly_digest,1
136,2014-07-22 09:30,email_open,1
136,2014-07-29 09:30,sent_weekly_digest,1
136,2014-08-05 09:30,sent_weekly_digest,1
136,2014-08-12 09:30,sent_weekly_digest,1
136,2014-08-19 09:30,sent_weekly_digest,1
136,2014-08-19 09:30,email_open,1
136,2014-08-26 09:30,sent_weekly_digest,1
136,2014-08-26 09:30,email_open,1
138,2014-05-06 09:30,sent_weekly_digest,1
138,2014-05-13 09:30,sent_weekly_digest,1
138,2014-05-13 09:30,email_open,1
138,2014-05-20 09:30,sent_weekly_digest,1
138,2014-05-27 09:30,sent_weekly_digest,1
138,2014-06-03 09:30,sent_weekly_digest,1
138,2014-06-10 09:30,sent_weekly_digest,1
138,2014-06-10 09:30,email_open,1
138,2014-06-17 09:30,sent_weekly_digest,1
138,2014-06-17 09:30,email_open,1
138,2014-06-24 09:30,sent_weekly_digest,1
138,2014-07-01 09:30,sent_weekly_digest,1
138,2014-07-08 09:30,sent_weekly_digest,1
138,2014-07-15 09:30,sent_weekly_digest,1
138,2014-07-22 09:30,sent_weekly_digest,1
138,2014-07-29 09:30,sent_weekly_digest,1
138,2014-08-05 09:30,sent_weekly_digest,1
138,2014-08-12 09:30,sent_weekly_digest,1
138,2014-08-19 09:30,sent_weekly_digest,1
138,2014-08-19 09:30,email_open,1
138,2014-08-26 09:30,sent_weekly_digest,1
138,2014-08-26 09:30,email_open,1
140,2014-05-06 09:30,sent_weekly_digest,1
140,2014-05-06 09:30,email_open,1
140,2014-05-13 09:30,sent_weekly_digest,1
140,2014-05-13 09:30,email_open,1
140,2014-05-13 09:31,email_clickthrough,1
140,2014-05-20 09:30,sent_weekly_digest,1
140,2014-05-27 09:30,sent_weekly_digest,1
140,2014-06-03 09:30,sent_weekly_digest,1
140,2014-06-10 09:30,sent_weekly_digest,1
140,2014-06-17 09:30,sent_weekly_digest,1
140,2014-06-24 09:30,sent_weekly_digest,1
140,2014-07-01 09:30,sent_weekly_digest,1
140,2014-07-08 09:30,sent_weekly_digest,1
140,2014-07-15 09:30,sent_weekly_digest,1
140,2014-07-22 09:30,sent_weekly_digest,1
140,2014-07-29 09:30,sent_weekly_digest,1
140,2014-08-05 09:30,sent_weekly_digest,1
140,2014-08-12 09:30,sent_weekly_digest,1
140,2014-08-19 09:30,sent_weekly_digest,1
140,2014-08-26 09:30,sent_weekly_digest,1
140,2014-08-26 09:30,email_open,1
145,2014-05-06 09:30,sent_weekly_digest,2
145,2014-05-13 09:30,sent_weekly_digest,2
145,2014-05-13 09:30,email_open,2
145,2014-05-20 09:30,sent_weekly_digest,2
145,2014-05-27 09:30,sent_weekly_digest,2
145,2014-05-27 09:30,email_open,2
145,2014-06-03 09:30,sent_weekly_digest,2
145,2014-06-10 09:30,sent_weekly_digest,2
145,2014-06-17 09:30,sent_weekly_digest,2
145,2014-06-24 09:30,sent_weekly_digest,2
145,2014-07-01 09:30,sent_weekly_digest,2
145,2014-07-08 09:30,sent_weekly_digest,2
145,2014-07-15 09:30,sent_weekly_digest,2
145,2014-07-22 09:30,sent_weekly_digest,2
145,2014-07-29 09:30,sent_weekly_digest,2
145,2014-07-29 09:30,email_open,2
145,2014-08-05 09:30,sent_weekly_digest,2
145,2014-08-12 09:30,sent_weekly_digest,2
145,2014-08-19 09:30,sent_weekly_digest,2
145,2014-08-26 09:30,sent_weekly_digest,2
150,2014-05-06 09:30,sent_weekly_digest,1
150,2014-05-13 09:30,sent_weekly_digest,1
150,2014-05-20 09:30,sent_weekly_digest,1
150,2014-05-27 09:30,sent_weekly_digest,1
150,2014-06-03 09:30,sent_weekly_digest,1
150,2014-06-03 09:30,email_open,1
150,2014-06-03 09:30,email_clickthrough,1
150,2014-06-10 09:30,sent_weekly_digest,1
150,2014-06-17 09:30,sent_weekly_digest,1
150,2014-06-17 09:30,email_open,1
150,2014-06-24 09:30,sent_weekly_digest,1
150,2014-07-01 09:30,sent_weekly_digest,1
150,2014-07-08 09:30,sent_weekly_digest,1
150,2014-07-08 09:30,email_open,1
150,2014-07-08 09:30,email_clickthrough,1
150,2014-07-15 09:30,sent_weekly_digest,1
150,2014-07-15 09:30,email_open,1
150,2014-07-15 09:31,email_clickthrough,1
150,2014-07-22 09:30,sent_weekly_digest,1
150,2014-07-22 09:30,email_open,1
150,2014-07-29 09:30,sent_weekly_digest,1
150,2014-08-05 09:30,sent_weekly_digest,1
150,2014-08-12 09:30,sent_weekly_digest,1
150,2014-08-19 09:30,sent_weekly_digest,1
150,2014-08-19 09:30,email_open,1
150,2014-08-19 09:30,email_clickthrough,1
150,2014-08-26 09:30,sent_weekly_digest,1
155,2014-05-07 09:30,sent_weekly_digest,2
155,2014-05-14 09:30,sent_weekly_digest,2
155,2014-05-21 09:30,sent_weekly_digest,2
155,2014-05-21 09:30,email_open,2
155,2014-05-28 09:30,sent_weekly_digest,2
155,2014-06-04 09:30,sent_weekly_digest,2
155,2014-06-11 09:30,sent_weekly_digest,2
155,2014-06-11 09:30,email_open,2
155,2014-06-18 09:30,sent_weekly_digest,2
155,2014-06-25 09:30,sent_weekly_digest,2
155,2014-07-02 09:30,sent_weekly_digest,2
155,2014-07-02 09:30,email_open,2
155,2014-07-09 09:30,sent_weekly_digest,2
155,2014-07-09 09:30,email_open,2
155,2014-07-16 09:30,sent_weekly_digest,2
155,2014-07-23 09:30,sent_weekly_digest,2
155,2014-07-30 09:30,sent_weekly_digest,2
155,2014-08-06 09:30,sent_weekly_digest,2
155,2014-08-13 09:30,sent_weekly_digest,2
155,2014-08-20 09:30,sent_weekly_digest,2
155,2014-08-27 09:30,sent_weekly_digest,2
163,2014-05-07 09:30,sent_weekly_digest,1
163,2014-05-14 09:30,sent_weekly_digest,1
163,2014-05-21 09:30,sent_weekly_digest,1
163,2014-05-21 09:30,email_open,1
163,2014-05-28 09:30,sent_weekly_digest,1
163,2014-06-04 09:30,sent_weekly_digest,1
163,2014-06-11 09:30,sent_weekly_digest,1
163,2014-06-18 09:30,sent_weekly_digest,1
163,2014-06-18 09:30,email_open,1
163,2014-06-18 09:31,email_clickthrough,1
163,2014-06-25 09:30,sent_weekly_digest,1
163,2014-06-25 09:30,email_open,1
163,2014-07-02 09:30,sent_weekly_digest,1
163,2014-07-09 09:30,sent_weekly_digest,1
163,2014-07-09 09:30,email_open,1
163,2014-07-09 09:30,email_clickthrough,1
163,2014-07-16 09:30,sent_weekly_digest,1
163,2014-07-16 09:30,email_open,1
163,2014-07-23 09:30,sent_weekly_digest,1
163,2014-07-23 09:30,email_open,1
163,2014-07-30 09:30,sent_weekly_digest,1
163,2014-07-30 09:30,email_open,1
163,2014-08-06 09:30,sent_weekly_digest,1
163,2014-08-06 09:30,email_open,1
163,2014-08-13 09:30,sent_weekly_digest,1
163,2014-08-20 09:30,sent_weekly_digest,1
163,2014-08-20 09:30,email_open,1
163,2014-08-20 09:31,email_clickthrough,1
163,2014-08-27 09:30,sent_weekly_digest,1
163,2014-08-27 09:30,email_open,1
170,2014-05-01 09:30,sent_weekly_digest,1
170,2014-05-08 09:30,sent_weekly_digest,1
170,2014-05-15 09:30,sent_weekly_digest,1
170,2014-05-15 09:30,email_open,1
170,2014-05-22 09:30,sent_weekly_digest,1
170,2014-05-22 09:30,email_open,1
170,2014-05-29 09:30,sent_weekly_digest,1
170,2014-05-29 09:30,email_open,1
170,2014-06-05 09:30,sent_weekly_digest,1
170,2014-06-12 09:30,sent_weekly_digest,1
170,2014-06-19 09:30,sent_weekly_digest,1
170,2014-06-26 09:30,sent_weekly_digest,1
170,2014-07-03 09:30,sent_weekly_digest,1
170,2014-07-10 09:30,sent_weekly_digest,1
170,2014-07-17 09:30,sent_weekly_digest,1
170,2014-07-24 09:30,sent_weekly_digest,1
170,2014-07-31 09:30,sent_weekly_digest,1
170,2014-08-07 09:30,sent_weekly_digest,1
170,2014-08-07 09:30,email_open,1
170,2014-08-14 09:30,sent_weekly_digest,1
170,2014-08-14 09:30,email_open,1
170,2014-08-21 09:30,sent_weekly_digest,1
170,2014-08-28 09:30,sent_weekly_digest,1
170,2014-08-28 09:30,email_open,1
170,2014-08-28 09:30,email_clickthrough,1
171,2014-05-01 09:30,sent_weekly_digest,2
171,2014-05-08 09:30,sent_weekly_digest,2
171,2014-05-08 09:30,email_open,2
171,2014-05-08 09:31,email_clickthrough,2
171,2014-05-15 09:30,sent_weekly_digest,2
171,2014-05-22 09:30,sent_weekly_digest,2
171,2014-05-29 09:30,sent_weekly_digest,2
171,2014-05-29 09:30,email_open,2
171,2014-06-05 09:30,sent_weekly_digest,2
171,2014-06-12 09:30,sent_weekly_digest,2
171,2014-06-19 09:30,sent_weekly_digest,2
171,2014-06-26 09:30,sent_weekly_digest,2
171,2014-06-26 09:30,email_open,2
171,2014-07-03 09:30,sent_weekly_digest,2
171,2014-07-03 09:30,email_open,2
171,2014-07-10 09:30,sent_weekly_digest,2
171,2014-07-10 09:30,email_open,2
171,2014-07-17 09:30,sent_weekly_digest,2
171,2014-07-17 09:30,email_open,2
171,2014-07-17 09:30,email_clickthrough,2
171,2014-07-24 09:30,sent_weekly_digest,2
171,2014-07-31 09:30,sent_weekly_digest,2
171,2014-08-07 09:30,sent_weekly_digest,2
171,2014-08-14 09:30,sent_weekly_digest,2
171,2014-08-21 09:30,sent_weekly_digest,2
171,2014-08-28 09:30,sent_weekly_digest,2
172,2014-05-01 09:30,sent_weekly_digest,1
172,2014-05-08 09:30,sent_weekly_digest,1
172,2014-05-15 09:30,sent_weekly_digest,1
172,2014-05-15 09:30,email_open,1
172,2014-05-22 09:30,sent_weekly_digest,1
172,2014-05-29 09:30,sent_weekly_digest,1
172,2014-06-05 09:30,sent_weekly_digest,1
172,2014-06-12 09:30,sent_weekly_digest,1
172,2014-06-12 09:30,email_open,1
172,2014-06-12 09:30,email_clickthrough,1
172,2014-06-19 09:30,sent_weekly_digest,1
172,2014-06-26 09:30,sent_weekly_digest,1
172,2014-07-03 09:30,sent_weekly_digest,1
172,2014-07-10 09:30,sent_weekly_digest,1
172,2014-07-10 09:30,email_open,1
172,2014-07-10 09:30,email_clickthrough,1
172,2014-07-17 09:30,sent_weekly_digest,1
172,2014-07-17 09:30,email_open,1
172,2014-07-24 09:30,sent_weekly_digest,1
172,2014-07-24 09:30,email_open,1
172,2014-07-31 09:30,sent_weekly_digest,1
172,2014-07-31 09:30,email_open,1
172,2014-08-07 09:30,sent_weekly_digest,1
172,2014-08-14 09:30,sent_weekly_digest,1
172,2014-08-21 09:30,sent_weekly_digest,1
172,2014-08-28 09:30,sent_weekly_digest,1
173,2014-05-01 09:30,sent_weekly_digest,3
173,2014-05-08 09:30,sent_weekly_digest,3
173,2014-05-08 09:30,email_open,3
173,2014-05-15 09:30,sent_weekly_digest,3
173,2014-05-22 09:30,sent_weekly_digest,3
173,2014-05-22 09:30,email_open,3
173,2014-05-29 09:30,sent_weekly_digest,3
173,2014-05-29 09:30,email_open,3
173,2014-06-05 09:30,sent_weekly_digest,3
173,2014-06-05 09:30,email_open,3
173,2014-06-12 09:30,sent_weekly_digest,3
173,2014-06-19 09:30,sent_weekly_digest,3
173,2014-06-19 09:30,email_open,3
173,2014-06-26 09:30,sent_weekly_digest,3
173,2014-06-26 09:30,email_open,3
173,2014-07-03 09:30,sent_weekly_digest,3
173,2014-07-10 09:30,sent_weekly_digest,3
173,2014-07-17 09:30,sent_weekly_digest,3
173,2014-07-24 09:30,sent_weekly_digest,3
173,2014-07-31 09:30,sent_weekly_digest,3
173,2014-08-07 09:30,sent_weekly_digest,3
173,2014-08-14 09:30,sent_weekly_digest,3
173,2014-08-21 09:30,sent_weekly_digest,3
173,2014-08-28 09:30,sent_weekly_digest,3
173,2014-08-28 09:30,email_open,3
175,2014-05-01 09:30,sent_weekly_digest,2
175,2014-05-08 09:30,sent_weekly_digest,2
175,2014-05-15 09:30,sent_weekly_digest,2
175,2014-05-22 09:30,sent_weekly_digest,2
175,2014-05-22 09:30,email_open,2
175,2014-05-22 09:30,email_clickthrough,2
175,2014-05-29 09:30,sent_weekly_digest,2
175,2014-05-29 09:30,email_open,2
175,2014-05-29 09:30,email_clickthrough,2
175,2014-06-05 09:30,sent_weekly_digest,2
175,2014-06-12 09:30,sent_weekly_digest,2
175,2014-06-12 09:30,email_open,2
175,2014-06-12 09:30,email_clickthrough,2
175,2014-06-19 09:30,sent_weekly_digest,2
175,2014-06-26 09:30,sent_weekly_digest,2
175,2014-07-03 09:30,sent_weekly_digest,2
175,2014-07-10 09:30,sent_weekly_digest,2
175,2014-07-10 09:30,email_open,2
175,2014-07-17 09:30,sent_weekly_digest,2
175,2014-07-24 09:30,sent_weekly_digest,2
175,2014-07-31 09:30,sent_weekly_digest,2
175,2014-07-31 09:30,email_open,2
175,2014-08-07 09:30,sent_weekly_digest,2
175,2014-08-14 09:30,sent_weekly_digest,2
175,2014-08-21 09:30,sent_weekly_digest,2
175,2014-08-21 09:30,email_open,2
175,2014-08-21 09:31,email_clickthrough,2
175,2014-08-28 09:30,sent_weekly_digest,2
179,2014-05-02 09:30,sent_weekly_digest,3
179,2014-05-09 09:30,sent_weekly_digest,3
179,2014-05-16 09:30,sent_weekly_digest,3
179,2014-05-16 09:30,email_open,3
179,2014-05-23 09:30,sent_weekly_digest,3
179,2014-05-30 09:30,sent_weekly_digest,3
179,2014-05-30 09:30,email_open,3
179,2014-06-06 09:30,sent_weekly_digest,3
179,2014-06-13 09:30,sent_weekly_digest,3
179,2014-06-13 09:30,email_open,3
179,2014-06-20 09:30,sent_weekly_digest,3
179,2014-06-27 09:30,sent_weekly_digest,3
179,2014-07-04 09:30,sent_weekly_digest,3
179,2014-07-11 09:30,sent_weekly_digest,3
179,2014-07-18 09:30,sent_weekly_digest,3
179,2014-07-25 09:30,sent_weekly_digest,3
179,2014-08-01 09:30,sent_weekly_digest,3
179,2014-08-08 09:30,sent_weekly_digest,3
179,2014-08-08 09:30,email_open,3
179,2014-08-15 09:30,sent_weekly_digest,3
179,2014-08-15 09:30,email_open,3
179,2014-08-22 09:30,sent_weekly_digest,3
179,2014-08-29 09:30,sent_weekly_digest,3
181,2014-05-02 09:30,sent_weekly_digest,3
181,2014-05-09 09:30,sent_weekly_digest,3
181,2014-05-16 09:30,sent_weekly_digest,3
181,2014-05-23 09:30,sent_weekly_digest,3
181,2014-05-23 09:30,email_open,3
181,2014-05-23 09:31,email_clickthrough,3
181,2014-05-30 09:30,sent_weekly_digest,3
181,2014-06-06 09:30,sent_weekly_digest,3
181,2014-06-13 09:30,sent_weekly_digest,3
181,2014-06-20 09:30,sent_weekly_digest,3
181,2014-06-27 09:30,sent_weekly_digest,3
181,2014-07-04 09:30,sent_weekly_digest,3
181,2014-07-11 09:30,sent_weekly_digest,3
181,2014-07-11 09:30,email_open,3
181,2014-07-11 09:30,email_clickthrough,3
181,2014-07-18 09:30,sent_weekly_digest,3
181,2014-07-25 09:30,sent_weekly_digest,3
181,2014-08-01 09:30,sent_weekly_digest,3
181,2014-08-08 09:30,sent_weekly_digest,3
181,2014-08-15 09:30,sent_weekly_digest,3
181,2014-08-22 09:30,sent_weekly_digest,3
181,2014-08-22 09:30,email_open,3
181,2014-08-29 09:30,sent_weekly_digest,3
181,2014-08-29 09:30,email_open,3
182,2014-05-02 09:30,sent_weekly_digest,1
182,2014-05-09 09:30,sent_weekly_digest,1
182,2014-05-16 09:30,sent_weekly_digest,1
182,2014-05-23 09:30,sent_weekly_digest,1
182,2014-05-30 09:30,sent_weekly_digest,1
182,2014-05-30 09:30,email_open,1
182,2014-05-30 09:31,email_clickthrough,1
182,2014-06-06 09:30,sent_weekly_digest,1
182,2014-06-13 09:30,sent_weekly_digest,1
182,2014-06-13 09:30,email_open,1
182,2014-06-20 09:30,sent_weekly_digest,1
182,2014-06-27 09:30,sent_weekly_digest,1
182,2014-07-04 09:30,sent_weekly_digest,1
182,2014-07-11 09:30,sent_weekly_digest,1
182,2014-07-18 09:30,sent_weekly_digest,1
182,2014-07-25 09:30,sent_weekly_digest,1
182,2014-08-01 09:30,sent_weekly_digest,1
182,2014-08-08 09:30,sent_weekly_digest,1
182,2014-08-08 09:30,email_open,1
182,2014-08-15 09:30,sent_weekly_digest,1
182,2014-08-22 09:30,sent_weekly_digest,1
182,2014-08-29 09:30,sent_weekly_digest,1
184,2014-05-02 09:30,sent_weekly_digest,1
184,2014-05-09 09:30,sent_weekly_digest,1
184,2014-05-16 09:30,sent_weekly_digest,1
184,2014-05-23 09:30,sent_weekly_digest,1
184,2014-05-30 09:30,sent_weekly_digest,1
184,2014-06-06 09:30,sent_weekly_digest,1
184,2014-06-13 09:30,sent_weekly_digest,1
184,2014-06-13 09:30,email_open,1
184,2014-06-20 09:30,sent_weekly_digest,1
184,2014-06-20 09:30,email_open,1
184,2014-06-27 09:30,sent_weekly_digest,1
184,2014-07-04 09:30,sent_weekly_digest,1
184,2014-07-11 09:30,sent_weekly_digest,1
184,2014-07-18 09:30,sent_weekly_digest,1
184,2014-07-25 09:30,sent_weekly_digest,1
184,2014-08-01 09:30,sent_weekly_digest,1
184,2014-08-08 09:30,sent_weekly_digest,1
184,2014-08-08 09:30,email_open,1
184,2014-08-15 09:30,sent_weekly_digest,1
184,2014-08-22 09:30,sent_weekly_digest,1
184,2014-08-29 09:30,sent_weekly_digest,1
201,2014-05-05 09:30,sent_weekly_digest,2
201,2014-05-12 09:30,sent_weekly_digest,2
201,2014-05-19 09:30,sent_weekly_digest,2
201,2014-05-26 09:30,sent_weekly_digest,2
201,2014-05-26 09:30,email_open,2
201,2014-05-26 09:30,email_clickthrough,2
201,2014-06-02 09:30,sent_weekly_digest,2
201,2014-06-02 09:30,email_open,2
201,2014-06-02 09:31,email_clickthrough,2
201,2014-06-09 09:30,sent_weekly_digest,2
201,2014-06-09 09:30,email_open,2
201,2014-06-09 09:31,email_clickthrough,2
201,2014-06-16 09:30,sent_weekly_digest,2
201,2014-06-23 09:30,sent_weekly_digest,2
201,2014-06-30 09:30,sent_weekly_digest,2
201,2014-06-30 09:30,email_open,2
201,2014-07-07 09:30,sent_weekly_digest,2
201,2014-07-14 09:30,sent_weekly_digest,2
201,2014-07-14 09:30,email_open,2
201,2014-07-21 09:30,sent_weekly_digest,2
201,2014-07-28 09:30,sent_weekly_digest,2
201,2014-08-04 09:30,sent_weekly_digest,2
201,2014-08-11 09:30,sent_weekly_digest,2
201,2014-08-18 09:30,sent_weekly_digest,2
201,2014-08-25 09:30,sent_weekly_digest,2
203,2014-05-05 09:30,sent_weekly_digest,1
203,2014-05-12 09:30,sent_weekly_digest,1
203,2014-05-12 09:30,email_open,1
203,2014-05-12 09:30,email_clickthrough,1
203,2014-05-19 09:30,sent_weekly_digest,1
203,2014-05-19 09:30,email_open,1
203,2014-05-19 09:31,email_clickthrough,1
203,2014-05-26 09:30,sent_weekly_digest,1
203,2014-06-02 09:30,sent_weekly_digest,1
203,2014-06-09 09:30,sent_weekly_digest,1
203,2014-06-16 09:30,sent_weekly_digest,1
203,2014-06-16 09:30,email_open,1
203,2014-06-16 09:31,email_clickthrough,1
203,2014-06-23 09:30,sent_weekly_digest,1
203,2014-06-30 09:30,sent_weekly_digest,1
203,2014-07-07 09:30,sent_weekly_digest,1
203,2014-07-14 09:30,sent_weekly_digest,1
203,2014-07-14 09:30,email_open,1
203,2014-07-21 09:30,sent_weekly_digest,1
203,2014-07-21 09:30,email_open,1
203,2014-07-21 09:30,email_clickthrough,1
203,2014-07-28 09:30,sent_weekly_digest,1
203,2014-08-04 09:30,sent_weekly_digest,1
203,2014-08-11 09:30,sent_weekly_digest,1
203,2014-08-18 09:30,sent_weekly_digest,1
203,2014-08-25 09:30,sent_weekly_digest,1
206,2014-05-05 09:30,sent_weekly_digest,1
206,2014-05-12 09:30,sent_weekly_digest,1
206,2014-05-19 09:30,sent_weekly_digest,1
206,2014-05-26 09:30,sent_weekly_digest,1
206,2014-05-26 09:30,email_open,1
206,2014-06-02 09:30,sent_weekly_digest,1
206,2014-06-09 09:30,sent_weekly_digest,1
206,2014-06-16 09:30,sent_weekly_digest,1
206,2014-06-23 09:30,sent_weekly_digest,1
206,2014-06-30 09:30,sent_weekly_digest,1
206,2014-07-07 09:30,sent_weekly_digest,1
206,2014-07-14 09:30,sent_weekly_digest,1
206,2014-07-21 09:30,sent_weekly_digest,1
206,2014-07-28 09:30,sent_weekly_digest,1
206,2014-08-04 09:30,sent_weekly_digest,1
206,2014-08-11 09:30,sent_weekly_digest,1
206,2014-08-18 09:30,sent_weekly_digest,1
206,2014-08-18 09:30,email_open,1
206,2014-08-25 09:30,sent_weekly_digest,1
209,2014-05-05 09:30,sent_weekly_digest,2
209,2014-05-05 09:30,email_open,2
209,2014-05-12 09:30,sent_weekly_digest,2
209,2014-05-19 09:30,sent_weekly_digest,2
